Marketplace;Brand;Series;PriceNow;PriceOriginal;Guarantee_year;OS;CoresNumber;Processor;ProcessorType;ProcessorModel;ProcessorFrequency_GHz;GpuManufacturer;GpuController;ScreenSize_inch;ScreenFrequency_GHz;SSDSize_GGb;RAM_GGb;RAM_type;HDMI;Material;Battery_hour;Weight_kg
SberMegaMarket;Acer;игровой;70560;0;0;Без ОС;8;Intel;Core i7;11800H;nan;NVIDIA;GeForce RTX 3050;nan;144;512;8;DDR4;1;пластик;8;nan
SberMegaMarket;Acer;игровой;212990;0;0;Windows;14;Intel;Core i7;12700H;nan;NVIDIA;GeForce RTX 3070 Ti;16;nan;1024;16;DDR4;1;металл;5;nan
SberMegaMarket;ASUS;для работы и учебы;43990;0;0;Без ОС;2;Intel;Core i3;1115G4;nan;Intel;HD Graphics;nan;nan;256;8;DDR4;0;nan;8;nan
SberMegaMarket;ASUS;для работы и учебы;51500;0;0;Без ОС;4;Intel;Core i3;1115G4;nan;Intel;HD Graphics;nan;nan;512;8;DDR4;0;nan;8;nan
SberMegaMarket;ASUS;для работы и учебы;57900;0;0;Без ОС;4;Intel;Core i5;1135G7;nan;Intel;HD Graphics;nan;nan;512;8;DDR4;0;nan;8;nan
SberMegaMarket;ASUS;игровой;98900;0;0;Windows;8;AMD;Ryzen 7;6800H;nan;NVIDIA;GeForce RTX 3050 Ti;nan;nan;512;16;DDR5;0;nan;8;nan
SberMegaMarket;HP;для работы и учебы;135900;0;0;Windows;14;Intel;Core i7;12700H;nan;Intel;Iris Xe Graphics;16;nan;512;16;DDR4;0;nan;17;nan
SberMegaMarket;HP;для работы и учебы;38790;0;0;Windows;2;Intel;Core i3;1115G4;nan;Intel;UHD Graphics;14;nan;256;4;DDR4;0;nan;9;nan
SberMegaMarket;HP;для работы и учебы;76500;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;nan;512;8;DDR4;0;nan;8;nan
SberMegaMarket;HP;для работы и учебы;79000;0;0;Windows;4;Intel;Core i5;1135G7;nan;NVIDIA;GeForce MX350;14;nan;512;8;DDR4;0;nan;8;nan
SberMegaMarket;HP;игровой;82900;0;0;Windows;4;Intel;Core i5;1135G7;nan;NVIDIA;GeForce MX450;nan;nan;512;8;DDR4;0;nan;8;nan
SberMegaMarket;Lenovo;для работы и учебы;33900;0;0;Без ОС;2;Intel;Pentium;7505;2;Intel;UHD Graphics;14;nan;256;8;DDR4;0;nan;8;nan
SberMegaMarket;ASUS;игровой;197000;0;0;Windows;8;AMD;Ryzen 9;5900HS;nan;NVIDIA;GeForce RTX 3080;nan;nan;1024;16;DDR4;0;nan;8;nan
SberMegaMarket;Acer;игровой;164990;0;0;Windows;14;Intel;Core i9;12900H;nan;NVIDIA;GeForce RTX 3070 Ti;nan;165;512;16;DDR5;1;металл;6;nan
SberMegaMarket;Lenovo;для работы и учебы;119926;0;0;Без ОС;10;Intel;Core i7;1255U;nan;Intel;Iris Xe Graphics;nan;nan;512;16;DDR4;1;"пластик; алюминий";10.авг;nan
SberMegaMarket;Lenovo;для работы и учебы;249286;0;0;Без ОС;12;Intel;Core i7;1260P;nan;Intel;Iris Xe Graphics;14;nan;512;16;LPDDR5;1;пластик;15;nan
SberMegaMarket;Lenovo;для работы и учебы;145957;0;0;Без ОС;4;Intel;Core i7;11370H;nan;NVIDIA;GeForce MX450;16;nan;1024;16;DDR4;1;алюминий;10;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";29468;0;0;Windows;2;Intel;Core i3;10110U;nan;Intel;UHD Graphics;14;nan;512;8;DDR4;0;металл;8;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";42980;0;0;Windows;2;Intel;Core i3;10110U;nan;Intel;UHD Graphics;14;nan;512;8;DDR4;0;металл;8;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";34568;0;0;Windows;2;Intel;Core i3;10110U;nan;Intel;UHD Graphics;nan;nan;256;8;DDR4;1;металл;6;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";45590;0;0;Windows;2;Intel;Core i3;10110U;nan;Intel;UHD Graphics;nan;nan;256;8;DDR4;1;металл;6;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";38100;0;0;Windows;4;Intel;Core i5;10210U;nan;Intel;UHD Graphics;nan;nan;256;8;DDR4;1;металл;6;nan
SberMegaMarket;Chuwi;"для бизнеса; для работы и учебы";55087;0;0;Windows;4;Intel;Core i5;10210U;nan;Intel;UHD Graphics;nan;nan;512;16;DDR4;1;металл;6;nan
SberMegaMarket;F+;"для бизнеса; для работы и учебы";40750;0;0;Windows;4;AMD;Ryzen 3;5400U;nan;AMD;Radeon Graphics;nan;nan;512;8;DDR4;0;алюминий;7;nan
SberMegaMarket;F+;"для бизнеса; для работы и учебы";48550;0;0;Windows;6;AMD;Ryzen 5;5600U;nan;AMD;Radeon Graphics;nan;nan;256;8;DDR4;0;алюминий;7;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";102880;0;0;Windows;6;AMD;Ryzen 5 PRO;5650U;nan;AMD;Radeon Graphics;nan;nan;256;32;DDR4;1;nan;10;nan
SberMegaMarket;F+;"для бизнеса; для работы и учебы";57990;0;0;Windows;6;AMD;Ryzen 5;5600U;nan;AMD;Radeon Graphics;nan;nan;512;16;DDR4;0;алюминий;7;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";61900;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";42923;0;0;DOS;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;14;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;MSI;игровой;163228;0;0;DOS;14;Intel;Core i7;12700H;nan;NVIDIA;GeForce RTX 3070 Ti;nan;144;1024;16;DDR4;1;пластик;5;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";67880;0;0;DOS;8;AMD;Ryzen 7;5800H;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;пластик;5;nan
SberMegaMarket;ASUS;для работы и учебы;73088;0;0;DOS;8;AMD;Ryzen 7;5800H;nan;AMD;Radeon Graphics;nan;60;1024;16;DDR4;1;пластик;5;nan
SberMegaMarket;ASUS;для работы и учебы;62672;0;0;DOS;6;AMD;Ryzen 5;5600H;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;пластик;5;nan
SberMegaMarket;ConceptD;"для бизнеса; для работы и учебы";164990;0;0;Windows;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce RTX 3050 Ti;nan;nan;512;16;DDR4;1;металл;14;nan
SberMegaMarket;ASUS;для работы и учебы;93837;0;0;DOS;8;AMD;Ryzen 7;5800H;nan;NVIDIA;GeForce RTX 3050;nan;144;512;16;DDR4;1;пластик;5;nan
SberMegaMarket;ASUS;для работы и учебы;105799;0;0;DOS;8;AMD;Ryzen 7;5800H;nan;NVIDIA;GeForce RTX 3050;nan;144;1024;16;DDR4;1;пластик;5;nan
SberMegaMarket;ASUS;для работы и учебы;108790;0;0;DOS;8;AMD;Ryzen 7;5800H;nan;NVIDIA;GeForce RTX 3050;nan;60;1024;16;DDR4;1;пластик;5;nan
SberMegaMarket;DIGMA;nan;18108;0;0;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;0;nan;nan;nan
SberMegaMarket;HP;для работы и учебы;26935;0;0;DOS;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics;nan;60;128;4;DDR4;1;пластик;5;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";71070;0;0;Windows;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;nan;512;16;DDR4;1;"металл; пластик";8;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";88880;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;nan;512;8;LPDDR4X;1;алюминий;10;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";74990;0;0;Без ОС;10;Intel;Core i7;1255U;nan;NVIDIA;GeForce MX550;nan;nan;512;8;DDR4;1;пластик;7;nan
SberMegaMarket;MSI;универсальный;52000;0;0;Без ОС;4;Intel;Core i5;1155G7;nan;Intel;Iris Xe Graphics;nan;nan;512;8;DDR4;1;nan;8;nan
SberMegaMarket;Huawei;для работы и учебы;56309;0;0;Windows;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;60;512;16;DDR4;1;алюминий;7;nan
SberMegaMarket;Huawei;для бизнеса;41990;0;0;Windows;2;Intel;Core i3;1115G4;3;Intel;UHD Graphics;14;60;256;8;DDR4;1;алюминий;10;nan
SberMegaMarket;HP;для работы и учебы;24999;0;0;Без ОС;4;Intel;Celeron;N4020;nan;NVIDIA;UHD Graphics 610;nan;60;0;4;DDR4;1;пластик;9;nan
SberMegaMarket;Apple;универсальный;73990;0;0;Mac OS;8;Apple;M1;M1;nan;Apple;M1 7-Core;nan;nan;256;8;DDR4;0;nan;nan;nan
SberMegaMarket;Huawei;для работы и учебы;79790;0;0;Windows;14;Intel;Core i7;12700H;nan;Intel;Iris Xe Graphics;nan;60;512;16;DDR4;1;алюминий;8;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";74980;0;0;Mac OS;8;Apple;M1;M1;nan;Apple;M1;13;nan;256;8;Apple M1;0;алюминий;18;nan
SberMegaMarket;Huawei;для работы и учебы;40421;0;0;Windows;2;Intel;Core i3;1115G4;nan;Intel;UHD Graphics;nan;60;256;8;DDR4;1;алюминий;8;nan
SberMegaMarket;Huawei;для работы и учебы;75646;0;0;Windows;12;Intel;Core i5;12500H;nan;Intel;Iris Xe Graphics;nan;60;512;16;DDR4;1;алюминий;9;nan
SberMegaMarket;Lenovo;для работы и учебы;39095;0;0;Без ОС;2;Intel;Celeron;6305;nan;Intel;UHD Graphics;nan;60;256;4;DDR4;1;пластик;06.май;nan
SberMegaMarket;Huawei;для работы и учебы;52990;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;512;8;DDR4;1;алюминий;8;nan
SberMegaMarket;Acer;"для бизнеса; для работы и учебы";36999;0;0;Windows;4;Intel;Pentium;N5030;nan;Intel;UHD Graphics 605;nan;60;256;8;DDR4;1;пластик;6;nan
SberMegaMarket;Honor;для работы и учебы;54999;0;0;Windows;4;Intel;Core i5;10210U;nan;Intel;UHD Graphics;nan;60;512;8;DDR4;1;алюминий;7;nan
SberMegaMarket;MSI;игровой;89279;0;0;nan;8;Intel;Core i7;11800H;nan;NVIDIA;GeForce RTX 3050;nan;144;512;8;DDR4;1;алюминий;7;nan
SberMegaMarket;Huawei;универсальный;43600;0;0;Windows;4;Intel;Core i5;11375G7;nan;Intel;Iris Xe Graphics;nan;60;256;8;DDR4;1;алюминий;8;nan
SberMegaMarket;IRBIS;для работы и учебы;16537;0;0;Windows;4;Intel;Pentium;J3710;nan;Intel;HD Graphics;nan;60;128;4;LPDDR3;1;пластик;5;1.185
SberMegaMarket;Honor;"для бизнеса; для работы и учебы";58300;0;0;Windows;4;Intel;Core i5;10210U;nan;Intel;UHD Graphics;14;60;512;8;DDR4;1;алюминий;11;nan
SberMegaMarket;MSI;игровой;61180;0;0;DOS;6;Intel;Core i5;11400H;nan;NVIDIA;GeForce GTX 1650 MAX-Q;nan;60;256;8;DDR4;0;алюминий;6;nan
SberMegaMarket;HP;для работы и учебы;29614;0;0;DOS;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics;nan;60;0;4;DDR4;1;пластик;8;nan
SberMegaMarket;Thunderobot;для работы и учебы;65890;0;0;Без ОС;6;Intel;Core i5;11260H;nan;NVIDIA;GeForce GTX 1650;nan;60;256;8;DDR4;1;пластик;5;nan
SberMegaMarket;Huawei;для работы и учебы;52999;0;0;Windows;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;60;512;8;DDR4;1;алюминий;8;nan
SberMegaMarket;Apple;универсальный;96790;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;13;nan;256;8;LPDDR5;1;nan;nan;nan
SberMegaMarket;ASUS;для работы и учебы;29999;0;0;Windows;6;Intel;Core i3;1115G4;3;Intel;UHD Graphics;14;60;128;8;DDR4;1;пластик;5;nan
SberMegaMarket;MSI;игровой;109821;0;0;DOS;12;Intel;Core i5;12500H;nan;NVIDIA;GeForce RTX 3060;nan;144;512;16;DDR4;1;"алюминий; пластик";4;nan
SberMegaMarket;ASUS;"для бизнеса; для работы и учебы";16999;0;0;Windows;2;Intel;Celeron;N4020;nan;Intel;UHD Graphics;14;nan;128;4;DDR4;1;пластик;5;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";89963;0;0;Mac OS;8;Apple;M1;M1;nan;Apple;M1;13;nan;256;8;Apple M1;0;алюминий;17;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";119880;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;nan;nan;512;8;Apple M2;0;алюминий;18;nan
SberMegaMarket;DIGMA;для работы и учебы;11999;0;0;Windows;2;Intel;Celeron;N3350;nan;Intel;HD Graphics;nan;60;64;4;DDR3;1;пластик;7;nan
SberMegaMarket;Apple;для работы и учебы;96880;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;nan;nan;256;8;Apple M2;0;"металл; пластик";nan;nan
SberMegaMarket;HP;игровой;69115;0;0;Windows;8;Intel;Core i5;12450H;2;NVIDIA;GeForce GTX 1650;nan;60;512;8;DDR4;0;пластик;8;nan
SberMegaMarket;DIGMA;для работы и учебы;19986;0;0;Windows;4;Intel;Pentium;J3710;nan;Intel;HD Graphics;nan;60;128;4;DDR4;1;пластик;3;nan
SberMegaMarket;HP;"для бизнеса; для работы и учебы";49999;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;nan;256;12;DDR4;1;nan;9;nan
SberMegaMarket;Lenovo;"для бизнеса; для работы и учебы";20980;0;0;Без ОС;4;Intel;Celeron;1135G7;nan;Intel;UHD Graphics;nan;nan;0;4;DDR4;0;nan;6;nan
SberMegaMarket;HP;для работы и учебы;44900;0;0;Windows;6;AMD;Ryzen 5;5500U;nan;AMD;Radeon Graphics;nan;60;256;8;DDR4;0;пластик;8;nan
SberMegaMarket;Lenovo;для работы и учебы;46070;0;0;Windows;2;Intel;Celeron;6305;nan;Intel;UHD Graphics;nan;60;128;4;DDR4;1;пластик;06.май;nan
SberMegaMarket;Huawei;для работы и учебы;41880;0;0;Windows;2;Intel;Core i3;1115G4;nan;Intel;Iris Graphics;nan;60;256;8;DDR4;1;алюминий;9;nan
SberMegaMarket;Apple;для работы и учебы;93950;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;nan;nan;256;8;Apple M2;0;"металл; пластик";nan;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";121380;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;13;nan;512;8;Apple M2;0;металл;nan;nan
SberMegaMarket;HP;для работы и учебы;49999;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;nan;nan;256;12;DDR4;1;пластик;6;nan
SberMegaMarket;ASUS;игровой;64100;0;0;DOS;8;Intel;Core i7;10870H;nan;NVIDIA;GeForce GTX 1650;nan;60;512;16;DDR4;0;пластик;5;nan
SberMegaMarket;Huawei;"для бизнеса; для работы и учебы";70999;0;0;Windows;4;Intel;Core i5;1135G7;nan;Intel;Iris Xe Graphics;14;60;512;16;DDR4;1;алюминий;11;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";147580;0;0;Mac OS;8;Apple;M1 Pro;M1 Pro;nan;Apple;M1 Pro;14;nan;512;16;LPDDR5;1;nan;nan;nan
SberMegaMarket;Apple;"бизнес; для работы и учебы";119745;0;0;Mac OS;8;Apple;M2;M2;nan;Apple;M2;nan;nan;512;8;Apple M2;0;алюминий;18;nan
SberMegaMarket;Huawei;универсальный;94990;0;0;Windows;8;Intel;Core i5;1130G7;nan;Intel;Iris Xe Graphics;nan;60;512;16;LPDDR4X;0;"металл; пластик";8;0.7
SberMegaMarket;Apple;"бизнес; для работы и учебы";146990;0;0;Mac OS;8;Apple;M1 Pro;M1 Pro;nan;Apple;M1 Pro;14;nan;512;16;Apple M1 Pro;1;алюминий;11;nan
SberMegaMarket;MSI;игровой;75368;0;0;DOS;8;Intel;Core i7;11800H;nan;NVIDIA;GeForce RTX 3050 Ti;nan;144;512;8;DDR4;1;алюминий;7;nan
SberMegaMarket;MSI;игровой;120650;0;0;Windows;14;Intel;Core i7;12700H;nan;NVIDIA;GeForce RTX 3060;nan;60;1024;16;DDR4;1;"алюминий; пластик";8;nan
SberMegaMarket;Lenovo;универсальный;19100;0;0;Windows;2;AMD;Athlon;3150U;nan;AMD;Radeon Graphics;14;60;128;4;DDR4;1;пластик;7;nan
